Flughafen;Handlingtyp+Priorität+Transporttyps;Dauer
DXB;importmailRFS;0.166666667
DXB;importpremiumE;0.375
DXB;importpremiumRFS;0.375
DXB;importstandardE;0.166666667
DXB;importstandardRFS;0.166666667
DXB;transfermailEE;0.541666667
DXB;transfermailERFS;0.645833333
DXB;transfermailRFSE;0.645833333
DXB;transfermailRFSRFS;0.75
DXB;transferpremiumEE;0.75
DXB;transferpremiumERFS;0.75
DXB;transferpremiumRFSE;0.75
DXB;transferpremiumRFSRFS;0.75
DXB;transferstandardEE;0.541666667
DXB;transferstandardERFS;0.645833333
DXB;transferstandardRFSE;0.645833333
DXB;transferstandardRFSRFS;0.75
EDI;exportmailE;0.0625
EDI;exportmailF;0.0625
EDI;exportmailRFS;0.0625
EDI;exportpremiumE;0.083333333
EDI;exportpremiumF;0.083333333
EDI;exportpremiumRFS;0.0625
EDI;exportstandardE;0.0625
EDI;exportstandardF;0.0625
EDI;exportstandardRFS;0.0625
EDI;importmailE;0.145833333
EDI;importmailF;0.145833333
EDI;importmailRFS;0.145833333
EDI;importpremiumE;0.208333333
EDI;importpremiumF;0.208333333
EDI;importpremiumRFS;0.208333333
EDI;importstandardE;0.145833333
EDI;importstandardF;0.145833333
EDI;importstandardRFS;0.145833333
EDI;transfermailEE;0.145833333
EDI;transfermailEF;0.145833333
EDI;transfermailERFS;0.145833333
EDI;transfermailFE;0.145833333
EDI;transfermailFF;0.145833333
EDI;transfermailFRFS;0.145833333
EDI;transfermailRFSE;0.145833333
EDI;transfermailRFSF;0.145833333
EDI;transfermailRFSRFS;0.145833333
EDI;transferpremiumEE;0.145833333
EDI;transferpremiumEF;0.145833333
EDI;transferpremiumERFS;0.145833333
EDI;transferpremiumFE;0.145833333
EDI;transferpremiumFF;0.145833333
EDI;transferpremiumFRFS;0.145833333
EDI;transferpremiumRFSE;0.145833333
EDI;transferpremiumRFSF;0.145833333
EDI;transferpremiumRFSRFS;0.145833333
EDI;transferstandardEE;0.145833333
EDI;transferstandardEF;0.145833333
EDI;transferstandardERFS;0.145833333
EDI;transferstandardFE;0.145833333
EDI;transferstandardFF;0.145833333
EDI;transferstandardFRFS;0.145833333
EDI;transferstandardRFSE;0.145833333
EDI;transferstandardRFSF;0.145833333
EDI;transferstandardRFSRFS;0.145833333
EIN;exportmailRFS;0.041666667
EIN;exportpremiumRFS;0.041666667
EIN;exportstandardRFS;0.041666667
EIN;importmailRFS;0.125
EIN;importpremiumRFS;0.166666667
EIN;importstandardRFS;0.125
ELP;exportmailRFS;0.083333333
ELP;exportpremiumRFS;0.083333333
ELP;exportstandardRFS;0.083333333
ELP;importmailRFS;0.125
ELP;importpremiumRFS;0.125
ELP;importstandardRFS;0.125
EMA;exportmailC;0.0625
EMA;exportmailE;0.0625
EMA;exportmailF;0.0625
EMA;exportmailRFS;0.041666667
EMA;exportpremiumC;0.145833333
EMA;exportpremiumE;0.083333333
EMA;exportpremiumF;0.145833333
EMA;exportpremiumRFS;0.041666667
EMA;exportstandardC;0.0625
EMA;exportstandardE;0.0625
EMA;exportstandardF;0.0625
EMA;exportstandardRFS;0.041666667
EMA;importmailC;0.145833333
EMA;importmailE;0.145833333
EMA;importmailF;0.145833333
EMA;importmailRFS;0.145833333
EMA;importpremiumC;0.208333333
EMA;importpremiumE;0.208333333
EMA;importpremiumF;0.208333333
EMA;importpremiumRFS;0.208333333
EMA;importstandardC;0.145833333
EMA;importstandardE;0.145833333
EMA;importstandardF;0.145833333
EMA;importstandardRFS;0.145833333
EMA;transfermailCC;0.03125
EMA;transfermailCE;0.045138889
EMA;transfermailCF;0.045138889
EMA;transfermailCRFS;0.045138889
EMA;transfermailEC;0.027777778
EMA;transfermailEE;0.041666667
EMA;transfermailEF;0.041666667
EMA;transfermailERFS;0.041666667
EMA;transfermailFC;0.027777778
EMA;transfermailFE;0.041666667
EMA;transfermailFF;0.041666667
EMA;transfermailFRFS;0.041666667
EMA;transfermailRFSC;0.024305556
EMA;transfermailRFSE;0.038194444
EMA;transfermailRFSF;0.038194444
EMA;transfermailRFSRFS;0.038194444
EMA;transferpremiumCC;0.065972222
EMA;transferpremiumCE;0.038194444
EMA;transferpremiumCF;0.045138889
EMA;transferpremiumCRFS;0.045138889
EMA;transferpremiumEC;0.055555556
EMA;transferpremiumEE;0.027777778
EMA;transferpremiumEF;0.034722222
EMA;transferpremiumERFS;0.034722222
EMA;transferpremiumFC;0.0625
EMA;transferpremiumFE;0.034722222
EMA;transferpremiumFF;0.041666667
EMA;transferpremiumFRFS;0.041666667
EMA;transferpremiumRFSC;0.083333333
EMA;transferpremiumRFSE;0.055555556
EMA;transferpremiumRFSF;0.0625
EMA;transferpremiumRFSRFS;0.0625
EMA;transferstandardCC;0.03125
EMA;transferstandardCE;0.045138889
EMA;transferstandardCF;0.045138889
EMA;transferstandardCRFS;0.045138889
EMA;transferstandardEC;0.027777778
EMA;transferstandardEE;0.041666667
EMA;transferstandardEF;0.041666667
EMA;transferstandardERFS;0.041666667
EMA;transferstandardFC;0.027777778
EMA;transferstandardFE;0.041666667
EMA;transferstandardFF;0.041666667
EMA;transferstandardFRFS;0.041666667
EMA;transferstandardRFSC;0.024305556
EMA;transferstandardRFSE;0.038194444
EMA;transferstandardRFSF;0.038194444
EMA;transferstandardRFSRFS;0.038194444
ERI;exportmailE;0.125
ERI;exportmailRFS;0.125
ERI;exportpremiumE;0.25
ERI;exportpremiumRFS;0.25
ERI;exportstandardE;0.125
ERI;exportstandardRFS;0.125
ERI;importmailE;0.125
ERI;importmailRFS;0.125
ERI;importpremiumE;0.25
ERI;importpremiumRFS;0.25
ERI;importstandardE;0.125
ERI;importstandardRFS;0.125
ERI;transfermailEE;0.25
ERI;transfermailERFS;0.25
ERI;transfermailRFSE;0.25
ERI;transfermailRFSRFS;0.25
ERI;transferpremiumEE;0.5
ERI;transferpremiumERFS;0.5
ERI;transferpremiumRFSE;0.5
ERI;transferpremiumRFSRFS;0.5
ERI;transferstandardEE;0.25
ERI;transferstandardERFS;0.25
ERI;transferstandardRFSE;0.25
ERI;transferstandardRFSRFS;0.25
ESB;exportmailC;0.0625
ESB;exportmailE;0.0625
ESB;exportmailRFS;0.0625
ESB;exportpremiumC;0.083333333
ESB;exportpremiumE;0.083333333
ESB;exportpremiumRFS;0.083333333
ESB;exportstandardC;0.0625
ESB;exportstandardE;0.0625
ESB;exportstandardRFS;0.0625
ESB;importmailC;0.208333333
ESB;importmailE;0.208333333
ESB;importmailRFS;0.0625
ESB;importpremiumC;0.208333333
ESB;importpremiumE;0.208333333
ESB;importpremiumRFS;0.208333333
ESB;importstandardC;0.208333333
ESB;importstandardE;0.208333333
ESB;importstandardRFS;0.0625
EWR;exportmailE;0.125
EWR;exportmailRFS;0.125
EWR;exportpremiumE;0.25
EWR;exportpremiumRFS;0.125
EWR;exportstandardE;0.125
EWR;exportstandardRFS;0.125
EWR;importmailE;0.125
EWR;importmailRFS;0.083333333
EWR;importpremiumE;0.25
EWR;importpremiumRFS;0.25
EWR;importstandardE;0.125
EWR;importstandardRFS;0.083333333
EWR;transfermailEE;0.145833333
EWR;transfermailERFS;0.125
EWR;transfermailRFSE;0.125
EWR;transfermailRFSRFS;0.104166667
EWR;transferpremiumEE;0.145833333
EWR;transferpremiumERFS;0.25
EWR;transferpremiumRFSE;0.125
EWR;transferpremiumRFSRFS;0.229166667
EWR;transferstandardEE;0.145833333
EWR;transferstandardERFS;0.125
EWR;transferstandardRFSE;0.125
EWR;transferstandardRFSRFS;0.104166667
EZE;exportmailC;0.125
EZE;exportmailE;0.072916667
EZE;exportmailRFS;0.166666667
EZE;exportpremiumC;0.25
EZE;exportpremiumE;0.125
EZE;exportstandardC;0.125
EZE;exportstandardE;0.072916667
EZE;exportstandardRFS;0.166666667
EZE;importmailC;0.166666667
EZE;importmailE;0.125
EZE;importmailRFS;0.166666667
EZE;importpremiumC;0.1875
EZE;importpremiumE;0.170138889
EZE;importstandardC;0.166666667
EZE;importstandardE;0.125
EZE;importstandardRFS;0.166666667
EZE;transfermailCC;0.152777778
EZE;transfermailCE;0.128472222
EZE;transfermailCRFS;0.128472222
EZE;transfermailEC;0.128472222
EZE;transfermailEE;0.104166667
EZE;transfermailERFS;0.104166667
EZE;transfermailRFSC;0.128472222
EZE;transfermailRFSE;0.104166667
EZE;transfermailRFSRFS;0.104166667
EZE;transferpremiumCC;0.166666667
EZE;transferpremiumCE;0.135416667
EZE;transferpremiumCRFS;0.135416667
EZE;transferpremiumEC;0.135416667
EZE;transferpremiumEE;0.104166667
EZE;transferpremiumERFS;0.104166667
EZE;transferpremiumRFSC;0.135416667
EZE;transferpremiumRFSE;0.104166667
EZE;transferpremiumRFSRFS;0.104166667
EZE;transferstandardCC;0.152777778
EZE;transferstandardCE;0.128472222
EZE;transferstandardCRFS;0.128472222
EZE;transferstandardEC;0.128472222
EZE;transferstandardEE;0.104166667
EZE;transferstandardERFS;0.104166667
EZE;transferstandardRFSC;0.128472222
EZE;transferstandardRFSE;0.104166667
EZE;transferstandardRFSRFS;0.104166667
FAO;exportmailE;0.104166667
FAO;exportmailF;0.104166667
FAO;exportpremiumE;0.104166667
FAO;exportpremiumF;0.104166667
FAO;exportstandardE;0.104166667
FAO;exportstandardF;0.104166667
FAO;importmailE;0.104166667
FAO;importmailF;0.104166667
FAO;importpremiumE;0.104166667
FAO;importpremiumF;0.104166667
FAO;importstandardE;0.104166667
FAO;importstandardF;0.104166667
FCO;exportmailE;0.145833333
FCO;exportmailF;0.145833333
FCO;exportmailRFS;0.125
FCO;exportpremiumE;0.166666667
FCO;exportpremiumF;0.166666667
FCO;exportpremiumRFS;0.125
FCO;exportstandardE;0.145833333
FCO;exportstandardF;0.145833333
FCO;exportstandardRFS;0.125
FCO;importmailE;0.270833333
FCO;importmailF;0.270833333
FCO;importmailRFS;0.145833333
FCO;importpremiumE;0.378472222
FCO;importpremiumF;0.378472222
FCO;importpremiumRFS;0.229166667
FCO;importstandardE;0.270833333
FCO;importstandardF;0.270833333
FCO;importstandardRFS;0.145833333
FCO;transfermailEE;0.833333333
FCO;transfermailERFS;0.833333333
FCO;transfermailRFSE;0.833333333
FCO;transfermailRFSRFS;0.833333333
FCO;transferpremiumEE;0.833333333
FCO;transferpremiumEF;0.833333333
FCO;transferpremiumERFS;0.833333333
FCO;transferpremiumFE;0.833333333
FCO;transferpremiumFF;0.833333333
FCO;transferpremiumFRFS;0.833333333
FCO;transferpremiumRFSE;0.5
FCO;transferpremiumRFSF;0.5
FCO;transferpremiumRFSRFS;0.5
FCO;transferstandardEE;0.833333333
FCO;transferstandardERFS;0.833333333
FCO;transferstandardRFSE;0.833333333
FCO;transferstandardRFSRFS;0.833333333
FDH;exportmailC;0.041666667
FDH;exportmailE;0.041666667
FDH;exportmailF;0.041666667
FDH;exportmailRFS;0.041666667
FDH;exportpremiumC;0.041666667
FDH;exportpremiumE;0.041666667
FDH;exportpremiumF;0.041666667
FDH;exportpremiumRFS;0.041666667
FDH;exportstandardC;0.041666667
FDH;exportstandardE;0.041666667
FDH;exportstandardF;0.041666667
FDH;exportstandardRFS;0.041666667
FDH;importmailC;0.0625
FDH;importmailE;0.0625
FDH;importmailF;0.0625
FDH;importmailRFS;0.0625
FDH;importpremiumC;0.083333333
FDH;importpremiumE;0.083333333
FDH;importpremiumF;0.083333333
FDH;importpremiumRFS;0.083333333
FDH;importstandardC;0.0625
FDH;importstandardE;0.0625
FDH;importstandardF;0.0625
FDH;importstandardRFS;0.0625
FLR;exportmailRFS;0.75
FLR;exportpremiumRFS;0.1875
FLR;exportstandardRFS;0.75
FLR;transfermailRFSRFS;0.5
FLR;transferpremiumRFSRFS;0.125
FLR;transferstandardRFSRFS;0.5
FMO;exportmailRFS;0.041666667
FMO;exportpremiumF;0.083333333
FMO;exportpremiumRFS;0.083333333
FMO;exportstandardRFS;0.041666667
FMO;importmailF;0.0625
FMO;importmailRFS;0.0625
FMO;importpremiumRFS;0.166666667
FMO;importstandardF;0.0625
FMO;importstandardRFS;0.0625
FRA;exportmailC;0.0625
FRA;exportmailE;0.0625
FRA;exportmailF;0.0625
FRA;exportmailRFS;0.0625
FRA;exportpremiumC;0.25
FRA;exportpremiumE;0.25
FRA;exportpremiumF;0.25
FRA;exportpremiumRFS;0.25
FRA;exportstandardC;0.0625
FRA;exportstandardE;0.0625
FRA;exportstandardF;0.0625
FRA;exportstandardRFS;0.0625
FRA;importmailC;0.083333333
FRA;importmailE;0.083333333
FRA;importmailF;0.083333333
FRA;importmailRFS;0.083333333
FRA;importpremiumC;0.333333333
FRA;importpremiumE;0.333333333
FRA;importpremiumF;0.333333333
FRA;importpremiumRFS;0.333333333
FRA;importstandardC;0.083333333
FRA;importstandardE;0.083333333
FRA;importstandardF;0.083333333
FRA;importstandardRFS;0.083333333
FRA;transfermailCC;0.125
FRA;transfermailCE;0.125
FRA;transfermailCF;0.125
FRA;transfermailCRFS;0.270833333
FRA;transfermailEC;0.125
FRA;transfermailEE;0.125
FRA;transfermailEF;0.125
FRA;transfermailERFS;0.270833333
FRA;transfermailFC;0.125
FRA;transfermailFE;0.125
FRA;transfermailFF;0.125
FRA;transfermailFRFS;0.270833333
FRA;transfermailRFSC;0.177083333
FRA;transfermailRFSE;0.177083333
FRA;transfermailRFSF;0.177083333
FRA;transfermailRFSRFS;0.322916667
FRA;transferpremiumCC;0.625
FRA;transferpremiumCE;0.5625
FRA;transferpremiumCF;0.458333333
FRA;transferpremiumCRFS;0.5625
FRA;transferpremiumEC;0.5625
FRA;transferpremiumEE;0.5
FRA;transferpremiumEF;0.395833333
FRA;transferpremiumERFS;0.5
FRA;transferpremiumFC;0.541666667
FRA;transferpremiumFE;0.479166667
FRA;transferpremiumFF;0.375
FRA;transferpremiumFRFS;0.479166667
FRA;transferpremiumRFSC;0.5625
FRA;transferpremiumRFSE;0.5
FRA;transferpremiumRFSF;0.395833333
FRA;transferpremiumRFSRFS;0.5
FRA;transferstandardCC;0.125
FRA;transferstandardCE;0.125
FRA;transferstandardCF;0.125
FRA;transferstandardCRFS;0.270833333
FRA;transferstandardEC;0.125
FRA;transferstandardEE;0.125
FRA;transferstandardEF;0.125
FRA;transferstandardERFS;0.270833333
FRA;transferstandardFC;0.125
FRA;transferstandardFE;0.125
FRA;transferstandardFF;0.125
FRA;transferstandardFRFS;0.270833333
FRA;transferstandardRFSC;0.177083333
FRA;transferstandardRFSE;0.177083333
FRA;transferstandardRFSF;0.177083333
FRA;transferstandardRFSRFS;0.322916667
FUK;importmailC;0.0625
FUK;importmailE;0.0625
FUK;importmailF;0.0625
FUK;importmailRFS;0.0625
FUK;importstandardC;0.0625
FUK;importstandardE;0.0625
FUK;importstandardF;0.0625
FUK;importstandardRFS;0.0625
GDN;exportmailE;0.041666667
GDN;exportmailF;0.041666667
GDN;exportmailRFS;0.041666667
GDN;exportpremiumE;0.083333333
GDN;exportpremiumF;0.083333333
GDN;exportpremiumRFS;0.041666667
GDN;exportstandardE;0.041666667
GDN;exportstandardF;0.041666667
GDN;exportstandardRFS;0.041666667
GDN;importmailE;0.208333333
GDN;importmailRFS;0.208333333
GDN;importpremiumE;0.208333333
GDN;importpremiumF;0.208333333
GDN;importpremiumRFS;0.208333333
GDN;importstandardE;0.208333333
GDN;importstandardRFS;0.208333333
GIG;exportmailE;0.125
GIG;exportmailRFS;0.1875
GIG;exportpremiumE;0.333333333
GIG;exportpremiumRFS;0.201388889
GIG;exportstandardE;0.125
GIG;exportstandardRFS;0.1875
GIG;importmailE;0.104166667
GIG;importmailRFS;0.104166667
GIG;importpremiumE;0.208333333
GIG;importpremiumRFS;0.208333333
GIG;importstandardE;0.104166667
GIG;importstandardRFS;0.104166667
GIG;transfermailEE;1.208333333
GIG;transfermailERFS;1.208333333
GIG;transfermailRFSE;1.208333333
GIG;transfermailRFSRFS;1.208333333
GIG;transferpremiumEE;1.333333333
GIG;transferpremiumERFS;1.333333333
GIG;transferpremiumRFSE;1.333333333
GIG;transferpremiumRFSRFS;1.333333333
GIG;transferstandardEE;1.208333333
GIG;transferstandardERFS;1.208333333
GIG;transferstandardRFSE;1.208333333
GIG;transferstandardRFSRFS;1.208333333
GLA;exportmailF;0.041666667
GLA;exportmailRFS;0.0625
GLA;exportpremiumF;0.145833333
GLA;exportpremiumRFS;0.0625
GLA;exportstandardF;0.041666667
GLA;exportstandardRFS;0.0625
GLA;importmailF;0.145833333
GLA;importmailRFS;0.145833333
GLA;importpremiumF;0.208333333
GLA;importpremiumRFS;0.208333333
GLA;importstandardF;0.145833333
GLA;importstandardRFS;0.145833333
GLA;transfermailFF;0.166666667
GLA;transfermailFRFS;0.166666667
GLA;transfermailRFSF;0.166666667
GLA;transfermailRFSRFS;0.166666667
GLA;transferpremiumFF;0.208333333
GLA;transferpremiumFRFS;0.208333333
GLA;transferpremiumRFSF;0.208333333
GLA;transferpremiumRFSRFS;0.208333333
GLA;transferstandardFF;0.166666667
GLA;transferstandardFRFS;0.166666667
GLA;transferstandardRFSF;0.166666667
GLA;transferstandardRFSRFS;0.166666667
GOA;exportmailF;0.0625
GOA;exportmailRFS;0.0625
GOA;exportpremiumF;0.083333333
GOA;exportpremiumRFS;0.104166667
GOA;exportstandardF;0.0625
GOA;exportstandardRFS;0.0625
GOA;importmailF;0.083333333
GOA;importmailRFS;0.1875
GOA;importpremiumF;0.083333333
GOA;importpremiumRFS;0.1875
GOA;importstandardF;0.083333333
GOA;importstandardRFS;0.1875
GOJ;exportmailE;0.072916667
GOJ;exportmailRFS;0.072916667
GOJ;exportpremiumE;0.086805556
GOJ;exportpremiumRFS;0.083333333
GOJ;exportstandardE;0.072916667
GOJ;exportstandardRFS;0.072916667
GOJ;importmailE;0.347222222
GOJ;importmailRFS;0.041666667
GOJ;importpremiumE;0.354166667
GOJ;importpremiumRFS;0.083333333
GOJ;importstandardE;0.347222222
GOJ;importstandardRFS;0.041666667
GOT;exportmailC;0.208333333
GOT;exportmailE;0.0625
GOT;exportmailF;0.0625
GOT;exportmailRFS;0.0625
GOT;exportpremiumC;0.208333333
GOT;exportpremiumE;0.083333333
GOT;exportpremiumF;0.083333333
GOT;exportpremiumRFS;0.083333333
GOT;exportstandardC;0.208333333
GOT;exportstandardE;0.0625
GOT;exportstandardF;0.0625
GOT;exportstandardRFS;0.0625
GOT;importmailC;0.083333333
GOT;importmailE;0.083333333
GOT;importmailF;0.09375
GOT;importmailRFS;0.083333333
GOT;importpremiumC;0.125
GOT;importpremiumE;0.125
GOT;importpremiumF;0.135416667
GOT;importpremiumRFS;0.125
GOT;importstandardC;0.083333333
GOT;importstandardE;0.083333333
GOT;importstandardF;0.09375
GOT;importstandardRFS;0.083333333
GOT;transfermailCC;0.25
GOT;transfermailCE;0.1875
GOT;transfermailCF;0.1875
GOT;transfermailCRFS;0.1875
GOT;transfermailEC;0.1875
GOT;transfermailEE;0.125
GOT;transfermailEF;0.125
GOT;transfermailERFS;0.125
GOT;transfermailFC;0.1875
GOT;transfermailFE;0.125
GOT;transfermailFF;0.125
GOT;transfermailFRFS;0.125
GOT;transfermailRFSC;0.1875
GOT;transfermailRFSE;0.125
GOT;transfermailRFSF;0.125
GOT;transfermailRFSRFS;0.125
GOT;transferpremiumCC;0.25
GOT;transferpremiumCE;0.1875
GOT;transferpremiumCF;0.1875
GOT;transferpremiumCRFS;0.1875
GOT;transferpremiumEC;0.1875
GOT;transferpremiumEE;0.125
GOT;transferpremiumEF;0.125
GOT;transferpremiumERFS;0.125
GOT;transferpremiumFC;0.1875
GOT;transferpremiumFE;0.125
GOT;transferpremiumFF;0.125
GOT;transferpremiumFRFS;0.125
GOT;transferpremiumRFSC;0.1875
GOT;transferpremiumRFSE;0.125
GOT;transferpremiumRFSF;0.125
GOT;transferpremiumRFSRFS;0.125
GOT;transferstandardCC;0.25
GOT;transferstandardCE;0.1875
GOT;transferstandardCF;0.1875
GOT;transferstandardCRFS;0.1875
GOT;transferstandardEC;0.1875
GOT;transferstandardEE;0.125
GOT;transferstandardEF;0.125
GOT;transferstandardERFS;0.125
GOT;transferstandardFC;0.1875
GOT;transferstandardFE;0.125
GOT;transferstandardFF;0.125
GOT;transferstandardFRFS;0.125
GOT;transferstandardRFSC;0.1875
GOT;transferstandardRFSE;0.125
GOT;transferstandardRFSF;0.125
GOT;transferstandardRFSRFS;0.125
GPT;exportmailRFS;0.125
GPT;exportpremiumRFS;0.125
GPT;exportstandardRFS;0.125
GPT;importmailRFS;0.125
GPT;importpremiumRFS;0.125
GPT;importstandardRFS;0.125
GRR;importmailRFS;0.125
GRR;importstandardRFS;0.125
GRU;exportmailE;0.305555556
GRU;exportmailRFS;0.5
GRU;exportpremiumE;0.5
GRU;exportpremiumRFS;0.520833333
GRU;exportstandardE;0.305555556
GRU;exportstandardRFS;0.5
GRU;importmailE;1
GRU;importmailRFS;1
GRU;importpremiumE;1.020833333
GRU;importpremiumRFS;1.020833333
GRU;importstandardE;1
GRU;importstandardRFS;1
GRU;transfermailEE;1.666666667
GRU;transfermailERFS;1.666666667
GRU;transfermailRFSE;1.666666667
GRU;transfermailRFSRFS;1.666666667
GRU;transferpremiumEE;1.666666667
GRU;transferpremiumERFS;1.666666667
GRU;transferpremiumRFSE;1.666666667
GRU;transferpremiumRFSRFS;1.666666667
GRU;transferstandardEE;1.666666667
GRU;transferstandardERFS;1.666666667
GRU;transferstandardRFSE;1.666666667
GRU;transferstandardRFSRFS;1.666666667
GRZ;exportmailE;0.0625
GRZ;exportmailF;0.0625
GRZ;exportmailRFS;0.076388889
GRZ;exportpremiumE;0.0625
GRZ;exportpremiumF;0.0625
GRZ;exportpremiumRFS;0.083333333
GRZ;exportstandardE;0.0625
GRZ;exportstandardF;0.0625
GRZ;exportstandardRFS;0.076388889
GRZ;importmailE;0.083333333
GRZ;importmailF;0.083333333
GRZ;importmailRFS;0.125
GRZ;importpremiumE;0.104166667
GRZ;importpremiumF;0.104166667
GRZ;importpremiumRFS;0.125
GRZ;importstandardE;0.083333333
