Flight Leg ID;Leg Origin;Leg Destination;Dep Day [0-7];Arr Day [0-7];Flight ID;Pos in Flight;Rotation ID (not applicable);Flight leg Type;Aircraft Type;Payload costs [€/kg];Flight costs [€];Flight Leg Capacity [kg];Realization;;;
1279;AMM;VIE;1.541666667;1.708333333;651;2;315;F;320  OS;0;0;1080;optional;;;
1280;TSE;VIE;0.027777778;0.274305556;652;1;316;F;320  OS;0;0;1440;optional;;;
1281;VIE;CAI;0.354166667;0.5;653;1;316;F;320  OS;0;0;1800;optional;;;
1282;CAI;VIE;0.559027778;0.71875;653;2;316;F;320  OS;0;0;1800;optional;;;
1283;VIE;BGW;0.333333333;0.5;654;1;317;F;320  OS;0;0;1800;optional;;;
1284;BGW;VIE;0.541666667;0.725694444;654;2;317;F;320  OS;0;0;1800;optional;;;
1285;VIE;THR;0.756944444;0.9375;655;1;317;F;320  OS;0;0;2520;optional;;;
1286;THR;VIE;0.975694444;1.166666667;655;2;317;F;320  OS;0;0;2520;optional;;;
1287;VIE;FRA;0.208333333;0.274305556;656;1;318;F;321  OS;0;0;7425;optional;;;
1288;FRA;VIE;0.361111111;0.420138889;656;2;318;F;321  OS;0;0;7425;optional;;;
1289;VIE;TXL;1.756944444;1.809027778;657;1;319;F;321  OS;0;0;1485;optional;;;
1290;TXL;VIE;2.222222222;2.277777778;657;2;319;F;321  OS;0;0;1485;optional;;;
1291;VIE;CDG;0.211805556;0.302083333;658;1;320;F;321  OS;0;0;4950;optional;;;
1292;CDG;VIE;0.333333333;0.420138889;658;2;320;F;321  OS;0;0;4950;optional;;;
1293;VIE;PRG;0.451388889;0.506944444;659;1;320;F;321  OS;0;0;2970;optional;;;
1294;PRG;VIE;0.538194444;0.600694444;659;2;320;F;321  OS;0;0;2970;optional;;;
1295;VIE;LHR;0.635416667;0.736111111;660;1;320;F;321  OS;0;0;2970;optional;;;
1296;LHR;VIE;0.774305556;0.868055556;660;2;320;F;321  OS;0;0;2970;optional;;;
1297;VIE;ATH;6.354166667;6.447916667;661;1;321;F;321  OS;0;0;1980;optional;;;
1298;ATH;VIE;6.493055556;6.597222222;661;2;321;F;321  OS;0;0;1980;optional;;;
1299;VIE;ATH;1.347222222;1.475694444;662;1;322;F;321  OS;0;0;2970;optional;;;
1300;ATH;VIE;1.559027778;1.704861111;662;2;322;F;321  OS;0;0;2970;optional;;;
1301;VIE;TLV;5.350694444;5.493055556;663;1;323;F;321  OS;0;0;495;optional;;;
1302;TLV;VIE;5.541666667;5.704861111;663;2;323;F;321  OS;0;0;495;optional;;;
1303;VIE;FRA;2.652777778;2.715277778;664;1;324;F;322  OS;0;0;2340;optional;;;
1304;FRA;VIE;2.756944444;2.815972222;664;2;324;F;322  OS;0;0;2340;optional;;;
1305;VIE;BRU;0.208333333;0.284722222;665;1;325;F;322  OS;0;0;2925;optional;;;
1306;BRU;VIE;0.340277778;0.416666667;665;2;325;F;322  OS;0;0;2925;optional;;;
1307;VIE;CDG;6.211805556;6.302083333;666;1;326;F;322  OS;0;0;5850;optional;;;
1308;CDG;VIE;6.333333333;6.420138889;666;2;326;F;322  OS;0;0;5850;optional;;;
1309;VIE;LHR;1.635416667;1.736111111;667;1;327;F;322  OS;0;0;585;optional;;;
1310;LHR;VIE;1.774305556;1.868055556;667;2;327;F;322  OS;0;0;585;optional;;;
1311;VIE;PRG;2.451388889;2.506944444;668;1;328;F;322  OS;0;0;585;optional;;;
1312;PRG;VIE;2.538194444;2.600694444;668;2;328;F;322  OS;0;0;585;optional;;;
1313;VIE;MAD;6.204861111;6.298611111;669;1;329;F;322  OS;0;0;1170;optional;;;
1314;MAD;VIE;6.329861111;6.430555556;669;2;329;F;322  OS;0;0;1170;optional;;;
1315;VIE;PRG;6.46875;6.520833333;670;1;329;F;322  OS;0;0;1755;optional;;;
1316;PRG;VIE;6.552083333;6.607638889;670;2;329;F;322  OS;0;0;1755;optional;;;
1317;VIE;TXL;3.756944444;3.809027778;671;1;330;F;322  OS;0;0;1755;optional;;;
1318;TXL;VIE;4.222222222;4.277777778;671;2;330;F;322  OS;0;0;1755;optional;;;
1319;VIE;ATH;4.354166667;4.447916667;672;1;330;F;322  OS;0;0;585;optional;;;
1320;ATH;VIE;4.493055556;4.597222222;672;2;330;F;322  OS;0;0;585;optional;;;
1321;VIE;ATH;0.347222222;0.475694444;673;1;331;F;322  OS;0;0;585;optional;;;
1322;ATH;VIE;0.559027778;0.704861111;673;2;331;F;322  OS;0;0;585;optional;;;
1323;VIE;TLV;6.767361111;6.909722222;674;1;332;F;322  OS;0;0;7605;optional;;;
1324;TLV;VIE;1.145833333;1.309027778;675;1;333;F;322  OS;0;0;7605;optional;;;
1325;VIE;CAI;1.354166667;1.5;676;1;334;F;322  OS;0;0;585;optional;;;
1326;CAI;VIE;1.559027778;1.71875;676;2;334;F;322  OS;0;0;585;optional;;;
1327;MUC;LAX;0.572916667;1.086805556;677;1;335;E;34D;0;0;9136;obligatory;;;
1328;LAX;MUC;1.173611111;1.645833333;677;2;335;E;34D;0;0;9136;obligatory;;;
1329;MUC;DEL;1.75;2.052083333;678;1;335;E;34D;0;0;7994;obligatory;;;
1330;DEL;MUC;2.138888889;2.479166667;678;2;335;E;34D;0;0;9136;obligatory;;;
1331;MUC;SFO;2.586805556;3.083333333;679;1;335;E;34D;0;0;7423;obligatory;;;
1332;SFO;MUC;3.170138889;3.635416667;679;2;335;E;34D;0;0;6281;obligatory;;;
1333;MUC;PEK;3.739583333;4.142361111;680;1;335;E;34D;0;0;10278;obligatory;;;
1334;PEK;MUC;4.222222222;4.659722222;680;2;335;E;34D;0;0;9136;obligatory;;;
1335;MUC;PVG;4.833333333;5.284722222;681;1;335;E;34D;0;0;9136;obligatory;;;
1336;PVG;MUC;5.652777778;6.152777778;681;2;335;E;34D;0;0;9136;obligatory;;;
1337;MUC;LAX;1.572916667;2.086805556;682;1;336;E;34D;0;0;9136;obligatory;;;
1338;LAX;MUC;2.173611111;2.645833333;682;2;336;E;34D;0;0;9136;obligatory;;;
1339;MUC;DEL;2.75;3.052083333;683;1;336;E;34D;0;0;7994;obligatory;;;
1340;DEL;MUC;3.138888889;3.479166667;683;2;336;E;34D;0;0;9136;obligatory;;;
1341;MUC;SFO;3.586805556;4.083333333;684;1;336;E;34D;0;0;7423;obligatory;;;
1342;SFO;MUC;4.170138889;4.635416667;684;2;336;E;34D;0;0;6281;obligatory;;;
1343;MUC;PEK;4.739583333;5.142361111;685;1;336;E;34D;0;0;10278;obligatory;;;
1344;PEK;MUC;5.222222222;5.659722222;685;2;336;E;34D;0;0;9136;obligatory;;;
1345;MUC;PVG;5.833333333;6.284722222;686;1;336;E;34D;0;0;9136;obligatory;;;
1346;PVG;MUC;6.652777778;0.152777778;686;2;336;E;34D;0;0;9136;obligatory;;;
1347;MUC;LAX;2.572916667;3.086805556;687;1;337;E;34D;0;0;9136;obligatory;;;
1348;LAX;MUC;3.173611111;3.645833333;687;2;337;E;34D;0;0;9136;obligatory;;;
1349;MUC;DEL;3.75;4.052083333;688;1;337;E;34D;0;0;7994;obligatory;;;
1350;DEL;MUC;4.138888889;4.479166667;688;2;337;E;34D;0;0;9136;obligatory;;;
1351;MUC;SFO;4.586805556;5.083333333;689;1;337;E;34D;0;0;7423;obligatory;;;
1352;SFO;MUC;5.170138889;5.635416667;689;2;337;E;34D;0;0;6281;obligatory;;;
1353;MUC;PEK;5.739583333;6.142361111;690;1;337;E;34D;0;0;10278;obligatory;;;
1354;PEK;MUC;6.222222222;6.659722222;690;2;337;E;34D;0;0;9136;obligatory;;;
1355;MUC;PVG;6.833333333;0.284722222;691;1;337;E;34D;0;0;9136;obligatory;;;
1356;PVG;MUC;0.652777778;1.152777778;691;2;337;E;34D;0;0;9136;obligatory;;;
1357;MUC;LAX;3.572916667;4.086805556;692;1;338;E;34D;0;0;9136;obligatory;;;
1358;LAX;MUC;4.173611111;4.645833333;692;2;338;E;34D;0;0;9136;obligatory;;;
1359;MUC;DEL;4.75;5.052083333;693;1;338;E;34D;0;0;7994;obligatory;;;
1360;DEL;MUC;5.138888889;5.479166667;693;2;338;E;34D;0;0;9136;obligatory;;;
1361;MUC;SFO;5.586805556;6.083333333;694;1;338;E;34D;0;0;7423;obligatory;;;
1362;SFO;MUC;6.170138889;6.635416667;694;2;338;E;34D;0;0;6281;obligatory;;;
1363;MUC;PEK;6.739583333;0.142361111;695;1;338;E;34D;0;0;10278;obligatory;;;
1364;PEK;MUC;0.222222222;0.659722222;695;2;338;E;34D;0;0;9136;obligatory;;;
1365;MUC;PVG;0.833333333;1.284722222;696;1;338;E;34D;0;0;9136;obligatory;;;
1366;PVG;MUC;1.652777778;2.152777778;696;2;338;E;34D;0;0;9136;obligatory;;;
1367;MUC;LAX;4.572916667;5.086805556;697;1;339;E;34D;0;0;9136;obligatory;;;
1368;LAX;MUC;5.173611111;5.645833333;697;2;339;E;34D;0;0;9136;obligatory;;;
1369;MUC;DEL;5.75;6.052083333;698;1;339;E;34D;0;0;7994;obligatory;;;
1370;DEL;MUC;6.138888889;6.479166667;698;2;339;E;34D;0;0;9136;obligatory;;;
1371;MUC;SFO;6.586805556;0.083333333;699;1;339;E;34D;0;0;7423;obligatory;;;
1372;SFO;MUC;0.170138889;0.635416667;699;2;339;E;34D;0;0;6281;obligatory;;;
1373;MUC;PEK;0.739583333;1.142361111;700;1;339;E;34D;0;0;10278;obligatory;;;
1374;PEK;MUC;1.222222222;1.659722222;700;2;339;E;34D;0;0;9136;obligatory;;;
1375;MUC;PVG;1.833333333;2.284722222;701;1;339;E;34D;0;0;9136;obligatory;;;
1376;PVG;MUC;2.652777778;3.152777778;701;2;339;E;34D;0;0;9136;obligatory;;;
1377;MUC;LAX;5.572916667;6.086805556;702;1;340;E;34D;0;0;9136;obligatory;;;
1378;LAX;MUC;6.173611111;6.645833333;702;2;340;E;34D;0;0;9136;obligatory;;;
1379;MUC;DEL;6.75;0.052083333;703;1;340;E;34D;0;0;7994;obligatory;;;
1380;DEL;MUC;0.138888889;0.479166667;703;2;340;E;34D;0;0;9136;obligatory;;;
1381;MUC;SFO;0.586805556;1.083333333;704;1;340;E;34D;0;0;7423;obligatory;;;
1382;SFO;MUC;1.170138889;1.635416667;704;2;340;E;34D;0;0;6281;obligatory;;;
1383;MUC;PEK;1.739583333;2.142361111;705;1;340;E;34D;0;0;10278;obligatory;;;
1384;PEK;MUC;2.222222222;2.659722222;705;2;340;E;34D;0;0;9136;obligatory;;;
1385;MUC;PVG;2.833333333;3.284722222;706;1;340;E;34D;0;0;9136;obligatory;;;
1386;PVG;MUC;3.652777778;4.152777778;706;2;340;E;34D;0;0;9136;obligatory;;;
1387;MUC;LAX;6.572916667;0.086805556;707;1;341;E;34D;0;0;9136;obligatory;;;
1388;LAX;MUC;0.173611111;0.645833333;707;2;341;E;34D;0;0;9136;obligatory;;;
1389;MUC;DEL;0.75;1.052083333;708;1;341;E;34D;0;0;7994;obligatory;;;
1390;DEL;MUC;1.138888889;1.479166667;708;2;341;E;34D;0;0;9136;obligatory;;;
1391;MUC;SFO;1.586805556;2.083333333;709;1;341;E;34D;0;0;7423;obligatory;;;
1392;SFO;MUC;2.170138889;2.635416667;709;2;341;E;34D;0;0;6281;obligatory;;;
1393;MUC;PEK;2.739583333;3.142361111;710;1;341;E;34D;0;0;10278;obligatory;;;
1394;PEK;MUC;3.222222222;3.659722222;710;2;341;E;34D;0;0;9136;obligatory;;;
1395;MUC;PVG;3.833333333;4.284722222;711;1;341;E;34D;0;0;9136;obligatory;;;
1396;PVG;MUC;4.652777778;5.152777778;711;2;341;E;34D;0;0;9136;obligatory;;;
1397;MUC;NRT;0.576388889;1.052083333;712;1;342;E;34D;0;0;9136;obligatory;;;
1398;NRT;MUC;1.152777778;1.65625;712;2;342;E;34D;0;0;9136;obligatory;;;
1399;MUC;HKG;1.84375;2.309027778;713;1;342;E;34D;0;0;9136;obligatory;;;
1400;HKG;MUC;2.645833333;3.15625;713;2;342;E;34D;0;0;10278;obligatory;;;
1401;MUC;GRU;1.822916667;2.347222222;714;1;343;E;34P;0;0;9102;obligatory;;;
1402;GRU;MUC;2.826388889;3.322916667;714;2;343;E;34P;0;0;7182;obligatory;;;
1403;MUC;GRU;3.822916667;4.347222222;715;1;344;E;34P;0;0;9102;obligatory;;;
1404;GRU;MUC;4.826388889;5.322916667;715;2;344;E;34P;0;0;7182;obligatory;;;
1405;MUC;GRU;4.822916667;5.347222222;716;1;345;E;34P;0;0;9102;obligatory;;;
1406;GRU;MUC;5.826388889;6.322916667;716;2;345;E;34P;0;0;7182;obligatory;;;
1407;MUC;GRU;6.822916667;0.347222222;717;1;346;E;34P;0;0;9102;obligatory;;;
1408;GRU;MUC;0.826388889;1.322916667;717;2;346;E;34P;0;0;7182;obligatory;;;
1409;MUC;GRU;5.822916667;6.347222222;718;1;347;E;34P;0;0;9102;obligatory;;;
1410;GRU;MUC;6.826388889;0.322916667;718;2;347;E;34P;0;0;7182;obligatory;;;
1411;MUC;ICN;0.416666667;0.854166667;719;1;347;E;34P;0;0;11970;obligatory;;;
1412;ICN;MUC;1.152777778;1.649305556;719;2;347;E;34P;0;0;11970;obligatory;;;
1413;MUC;ICN;3.413194444;3.854166667;720;1;347;E;34P;0;0;11970;obligatory;;;
1414;ICN;MUC;4.152777778;4.649305556;720;2;347;E;34P;0;0;11970;obligatory;;;
1415;MUC;ICN;6.416666667;6.854166667;721;1;347;E;34P;0;0;11970;obligatory;;;
1416;ICN;MUC;0.152777778;0.649305556;721;2;347;E;34P;0;0;11970;obligatory;;;
1417;MUC;GRU;0.822916667;1.347222222;722;1;347;E;34P;0;0;9102;obligatory;;;
1418;GRU;MUC;1.826388889;2.322916667;722;2;347;E;34P;0;0;7182;obligatory;;;
1419;MUC;ICN;2.416666667;2.854166667;723;1;347;E;34P;0;0;11970;obligatory;;;
1420;ICN;MUC;3.152777778;3.649305556;723;2;347;E;34P;0;0;11970;obligatory;;;
1421;MUC;ICN;5.413194444;5.854166667;724;1;347;E;34P;0;0;11970;obligatory;;;
1422;ICN;MUC;6.152777778;6.649305556;724;2;347;E;34P;0;0;11970;obligatory;;;
1423;MUC;ICN;1.413194444;1.854166667;725;1;347;E;34P;0;0;11970;obligatory;;;
1424;ICN;MUC;2.152777778;2.649305556;725;2;347;E;34P;0;0;11970;obligatory;;;
1425;MUC;GRU;2.822916667;3.347222222;726;1;347;E;34P;0;0;9102;obligatory;;;
1426;GRU;MUC;3.826388889;4.322916667;726;2;347;E;34P;0;0;7182;obligatory;;;
1427;FRA;NKG;3.6875;4.131944444;727;1;348;E;34V;0;0;8707.5;obligatory;;;
1428;NKG;FRA;4.208333333;4.704861111;727;2;348;E;34V;0;0;7672.5;obligatory;;;
1429;FRA;SHE;4.84375;5.270833333;728;1;348;E;34V;0;0;8707.5;obligatory;;;
1430;SHE;PEK;5.3125;5.392361111;728;2;348;E;34V;0;0;8707.5;obligatory;;;
1431;PEK;SHE;5.545138889;5.614583333;728;3;348;E;34V;0;0;8707.5;obligatory;;;
1432;SHE;FRA;5.677083333;6.145833333;728;4;348;E;34V;0;0;8707.5;obligatory;;;
1433;FRA;MAA;3.375;3.763888889;729;1;349;E;34V;0;0;10449;obligatory;;;
1434;MAA;FRA;3.840277778;4.267361111;729;2;349;E;34V;0;0;8707.5;obligatory;;;
1435;FRA;ATL;4.423611111;4.850694444;730;1;349;E;34V;0;0;9868.5;obligatory;;;
1436;ATL;FRA;4.927083333;5.315972222;730;2;349;E;34V;0;0;8127;obligatory;;;
1437;FRA;ATL;5.423611111;5.850694444;731;1;349;E;34V;0;0;9868.5;obligatory;;;
1438;ATL;FRA;5.930555556;6.319444444;731;2;349;E;34V;0;0;8127;obligatory;;;
1439;FRA;NGO;6.506944444;6.982638889;732;1;349;E;34V;0;0;6687;obligatory;;;
1440;NGO;FRA;0.048611111;0.5625;732;2;349;E;34V;0;0;5337;obligatory;;;
1441;FRA;BOS;0.677083333;1.024305556;733;1;349;E;34V;0;0;8707.5;obligatory;;;
1442;BOS;FRA;1.097222222;1.399305556;733;2;349;E;34V;0;0;4063.5;obligatory;;;
1443;FRA;NGO;1.506944444;1.982638889;734;1;349;E;34V;0;0;6687;obligatory;;;
1444;NGO;FRA;2.048611111;2.5625;734;2;349;E;34V;0;0;5337;obligatory;;;
1445;FRA;BOS;2.677083333;3.024305556;735;1;349;E;34V;0;0;8707.5;obligatory;;;
1446;BOS;FRA;3.097222222;3.399305556;735;2;349;E;34V;0;0;4063.5;obligatory;;;
1447;FRA;NGO;3.506944444;3.982638889;736;1;349;E;34V;0;0;6687;obligatory;;;
1448;NGO;FRA;4.048611111;4.5625;736;2;349;E;34V;0;0;5337;obligatory;;;
1449;FRA;BOS;4.677083333;5.024305556;737;1;349;E;34V;0;0;8707.5;obligatory;;;
1450;BOS;FRA;5.097222222;5.399305556;737;2;349;E;34V;0;0;4063.5;obligatory;;;
1451;FRA;NGO;5.510416667;5.986111111;738;1;349;E;34V;0;0;6687;obligatory;;;
1452;NGO;FRA;6.048611111;6.5625;738;2;349;E;34V;0;0;5337;obligatory;;;
1453;FRA;NKG;6.6875;0.131944444;739;1;349;E;34V;0;0;8707.5;obligatory;;;
1454;NKG;FRA;0.208333333;0.704861111;739;2;349;E;34V;0;0;7672.5;obligatory;;;
1455;FRA;SHE;0.84375;1.270833333;740;1;349;E;34V;0;0;8707.5;obligatory;;;
1456;SHE;PEK;1.3125;1.392361111;740;2;349;E;34V;0;0;8707.5;obligatory;;;
1457;PEK;SHE;1.545138889;1.614583333;740;3;349;E;34V;0;0;8707.5;obligatory;;;
1458;SHE;FRA;1.677083333;2.145833333;740;4;349;E;34V;0;0;8707.5;obligatory;;;
1459;FRA;MAA;4.375;4.763888889;741;1;350;E;34V;0;0;10449;obligatory;;;
1460;MAA;FRA;4.840277778;5.267361111;741;2;350;E;34V;0;0;8707.5;obligatory;;;
1461;FRA;MAA;5.375;5.763888889;742;1;350;E;34V;0;0;10449;obligatory;;;
1462;MAA;FRA;5.840277778;6.267361111;742;2;350;E;34V;0;0;8707.5;obligatory;;;
1463;FRA;ATL;6.423611111;6.850694444;743;1;350;E;34V;0;0;9868.5;obligatory;;;
1464;ATL;FRA;6.927083333;0.315972222;743;2;350;E;34V;0;0;8127;obligatory;;;
1465;FRA;ATL;0.423611111;0.850694444;744;1;350;E;34V;0;0;9868.5;obligatory;;;
1466;ATL;FRA;0.930555556;1.319444444;744;2;350;E;34V;0;0;8127;obligatory;;;
1467;FRA;ATL;1.423611111;1.850694444;745;1;350;E;34V;0;0;9868.5;obligatory;;;
1468;ATL;FRA;1.930555556;2.319444444;745;2;350;E;34V;0;0;8127;obligatory;;;
1469;FRA;ATL;2.423611111;2.850694444;746;1;350;E;34V;0;0;9868.5;obligatory;;;
1470;ATL;FRA;2.930555556;3.319444444;746;2;350;E;34V;0;0;8127;obligatory;;;
1471;FRA;BOS;3.677083333;4.024305556;747;1;350;E;34V;0;0;8707.5;obligatory;;;
1472;BOS;FRA;4.097222222;4.399305556;747;2;350;E;34V;0;0;4063.5;obligatory;;;
1473;FRA;NGO;4.506944444;4.982638889;748;1;350;E;34V;0;0;6687;obligatory;;;
1474;NGO;FRA;5.048611111;5.5625;748;2;350;E;34V;0;0;5337;obligatory;;;
1475;FRA;BOS;5.677083333;6.024305556;749;1;350;E;34V;0;0;8707.5;obligatory;;;
1476;BOS;FRA;6.097222222;6.399305556;749;2;350;E;34V;0;0;4063.5;obligatory;;;
1477;FRA;BOS;6.677083333;0.024305556;750;1;350;E;34V;0;0;8707.5;obligatory;;;
1478;BOS;FRA;0.097222222;0.399305556;750;2;350;E;34V;0;0;4063.5;obligatory;;;
1479;FRA;NGO;0.506944444;0.982638889;751;1;350;E;34V;0;0;6687;obligatory;;;
1480;NGO;FRA;1.048611111;1.5625;751;2;350;E;34V;0;0;5337;obligatory;;;
1481;FRA;NKG;1.6875;2.131944444;752;1;350;E;34V;0;0;8707.5;obligatory;;;
1482;NKG;FRA;2.208333333;2.704861111;752;2;350;E;34V;0;0;7672.5;obligatory;;;
1483;FRA;SHE;2.84375;3.270833333;753;1;350;E;34V;0;0;8707.5;obligatory;;;
1484;SHE;PEK;3.3125;3.392361111;753;2;350;E;34V;0;0;8707.5;obligatory;;;
1485;PEK;SHE;3.545138889;3.614583333;753;3;350;E;34V;0;0;8707.5;obligatory;;;
1486;SHE;FRA;3.677083333;4.145833333;753;4;350;E;34V;0;0;8707.5;obligatory;;;
1487;FRA;PHL;0.458333333;0.833333333;754;1;351;E;34V;0;0;10449;obligatory;;;
1488;PHL;FRA;0.902777778;1.243055556;754;2;351;E;34V;0;0;10449;obligatory;;;
1489;FRA;MAA;2.375;2.763888889;755;1;352;E;34V;0;0;10449;obligatory;;;
1490;MAA;FRA;2.840277778;3.267361111;755;2;352;E;34V;0;0;8707.5;obligatory;;;
1491;FRA;ATL;3.423611111;3.850694444;756;1;352;E;34V;0;0;9868.5;obligatory;;;
1492;ATL;FRA;3.930555556;4.319444444;756;2;352;E;34V;0;0;8127;obligatory;;;
1493;FRA;PHL;4.458333333;4.833333333;757;1;352;E;34V;0;0;10449;obligatory;;;
1494;PHL;FRA;4.902777778;5.243055556;757;2;352;E;34V;0;0;10449;obligatory;;;
1495;FRA;PHL;6.458333333;6.833333333;758;1;353;E;34V;0;0;10449;obligatory;;;
1496;PHL;FRA;6.902777778;0.243055556;758;2;353;E;34V;0;0;10449;obligatory;;;
1497;FRA;PHL;5.458333333;5.833333333;759;1;354;E;34V;0;0;10449;obligatory;;;
1498;PHL;FRA;5.902777778;6.243055556;759;2;354;E;34V;0;0;10449;obligatory;;;
1499;FRA;MAA;6.375;6.763888889;760;1;354;E;34V;0;0;10449;obligatory;;;
1500;MAA;FRA;6.840277778;0.267361111;760;2;354;E;34V;0;0;8707.5;obligatory;;;
1501;FRA;MAA;0.375;0.763888889;761;1;354;E;34V;0;0;10449;obligatory;;;
1502;MAA;FRA;0.840277778;1.267361111;761;2;354;E;34V;0;0;8707.5;obligatory;;;
1503;FRA;MAA;1.375;1.763888889;762;1;354;E;34V;0;0;10449;obligatory;;;
1504;MAA;FRA;1.840277778;2.267361111;762;2;354;E;34V;0;0;8707.5;obligatory;;;
1505;FRA;PHL;2.458333333;2.833333333;763;1;354;E;34V;0;0;10449;obligatory;;;
1506;PHL;FRA;2.902777778;3.243055556;763;2;354;E;34V;0;0;10449;obligatory;;;
1507;VBS;FRA;5.763888889;5.819444444;764;1;355;E;73F;0;0;12750;obligatory;;;
1508;CPH;FRA;0.875;1.1875;765;1;360;E;75F;0;0;1402.5;obligatory;;;
1509;OPO;FRA;1.791666667;2.25;766;1;360;E;75F;0;0;1402.5;obligatory;;;
1510;OPO;FRA;2.791666667;3.25;767;1;360;E;75F;0;0;1402.5;obligatory;;;
1511;OPO;FRA;3.791666667;4.25;768;1;360;E;75F;0;0;1402.5;obligatory;;;
1512;OPO;FRA;4.791666667;5.25;769;1;360;E;75F;0;0;2805;obligatory;;;
1513;HEL;FRA;0.784722222;1.142361111;770;1;360;E;75F;0;0;2805;obligatory;;;
1514;HEL;FRA;1.784722222;2.142361111;771;1;360;E;75F;0;0;2805;obligatory;;;
1515;HEL;FRA;2.784722222;3.142361111;772;1;360;E;75F;0;0;2805;obligatory;;;
1516;HEL;FRA;3.784722222;4.142361111;773;1;360;E;75F;0;0;2805;obligatory;;;
1517;HEL;FRA;4.784722222;5.25;774;1;360;E;75F;0;0;2805;obligatory;;;
1518;FRA;MLA;5.854166667;5.961805556;775;1;361;E;75F;0;0;5610;obligatory;;;
1519;MLA;FRA;6.027777778;6.131944444;775;2;361;E;75F;0;0;7012.5;obligatory;;;
1520;VIE;IAD;0.350694444;0.760416667;776;1;362;E;763  OS;0;0;8840;obligatory;;;
1521;IAD;VIE;0.895833333;1.274305556;776;2;362;E;763  OS;0;0;8840;obligatory;;;
1522;VIE;DXB;1.472222222;1.708333333;777;1;362;E;763  OS;0;0;8840;obligatory;;;
1523;DXB;VIE;1.909722222;2.163194444;777;2;362;E;763  OS;0;0;8840;obligatory;;;
1524;VIE;DEL;2.46875;2.774305556;778;1;362;E;763  OS;0;0;8840;obligatory;;;
1525;DEL;VIE;2.840277778;3.166666667;778;2;362;E;763  OS;0;0;8840;obligatory;;;
1526;VIE;DEL;3.46875;3.774305556;779;1;362;E;763  OS;0;0;8840;obligatory;;;
1527;DEL;VIE;3.840277778;4.166666667;779;2;362;E;763  OS;0;0;8840;obligatory;;;
1528;VIE;DEL;4.46875;4.774305556;780;1;362;E;763  OS;0;0;8840;obligatory;;;
1529;DEL;VIE;4.840277778;5.166666667;780;2;362;E;763  OS;0;0;8840;obligatory;;;
1530;VIE;DEL;5.46875;5.774305556;781;1;362;E;763  OS;0;0;8840;obligatory;;;
1531;DEL;VIE;5.840277778;6.166666667;781;2;362;E;763  OS;0;0;8840;obligatory;;;
1532;VIE;DEL;6.46875;6.774305556;782;1;362;E;763  OS;0;0;8840;obligatory;;;
1533;DEL;VIE;6.840277778;0.166666667;782;2;362;E;763  OS;0;0;8840;obligatory;;;
1534;VIE;DEL;1.46875;1.774305556;783;1;363;E;763  OS;0;0;8840;obligatory;;;
1535;DEL;VIE;1.840277778;2.166666667;783;2;363;E;763  OS;0;0;8840;obligatory;;;
1536;VIE;YYZ;2.354166667;2.75;784;1;363;E;763  OS;0;0;8840;obligatory;;;
1537;YYZ;VIE;2.923611111;3.277777778;784;2;363;E;763  OS;0;0;8840;obligatory;;;
1538;VIE;IAD;3.350694444;3.760416667;785;1;363;E;763  OS;0;0;8840;obligatory;;;
1539;IAD;VIE;3.895833333;4.274305556;785;2;363;E;763  OS;0;0;8840;obligatory;;;
1540;VIE;YYZ;4.354166667;4.75;786;1;363;E;763  OS;0;0;8840;obligatory;;;
1541;YYZ;VIE;4.923611111;5.277777778;786;2;363;E;763  OS;0;0;8840;obligatory;;;
1542;VIE;IAD;5.350694444;5.760416667;787;1;363;E;763  OS;0;0;8840;obligatory;;;
1543;IAD;VIE;5.895833333;6.274305556;787;2;363;E;763  OS;0;0;8840;obligatory;;;
1544;VIE;YYZ;6.354166667;6.75;788;1;363;E;763  OS;0;0;8840;obligatory;;;
1545;YYZ;VIE;6.923611111;0.277777778;788;2;363;E;763  OS;0;0;8840;obligatory;;;
1546;VIE;YYZ;0.354166667;0.75;789;1;364;E;763  OS;0;0;8840;obligatory;;;
1547;YYZ;VIE;0.923611111;1.277777778;789;2;364;E;763  OS;0;0;8840;obligatory;;;
1548;VIE;IAD;1.350694444;1.760416667;790;1;364;E;763  OS;0;0;8840;obligatory;;;
1549;IAD;VIE;1.895833333;2.274305556;790;2;364;E;763  OS;0;0;8840;obligatory;;;
1550;VIE;IAD;2.350694444;2.760416667;791;1;364;E;763  OS;0;0;8840;obligatory;;;
1551;IAD;VIE;2.895833333;3.274305556;791;2;364;E;763  OS;0;0;8840;obligatory;;;
1552;VIE;YYZ;3.354166667;3.75;792;1;364;E;763  OS;0;0;8840;obligatory;;;
1553;YYZ;VIE;3.923611111;4.277777778;792;2;364;E;763  OS;0;0;8840;obligatory;;;
1554;VIE;IAD;4.350694444;4.760416667;793;1;364;E;763  OS;0;0;8840;obligatory;;;
1555;IAD;VIE;4.895833333;5.274305556;793;2;364;E;763  OS;0;0;8840;obligatory;;;
1556;VIE;YYZ;5.354166667;5.75;794;1;364;E;763  OS;0;0;8840;obligatory;;;
1557;YYZ;VIE;5.923611111;6.277777778;794;2;364;E;763  OS;0;0;8840;obligatory;;;
1558;VIE;IAD;6.350694444;6.760416667;795;1;364;E;763  OS;0;0;8840;obligatory;;;
1559;IAD;VIE;6.895833333;0.274305556;795;2;364;E;763  OS;0;0;8840;obligatory;;;
